instr,ventana,ts,lado,ent,stp,rgo,tf,rr_dol,i,smt,R_A,R_B,R_EL,Rn_A,Rn_B,Rn_EL
NASDAQ,FRANKFURT,2020-01-02 07:11:00,-1,8766.69,8769.22,2.529999999998836,1,,483,False,-1.0,-1.0,-1.0,-1.592885375494344,-1.592885375494344,-1.592885375494344
NASDAQ,LONDRES,2020-01-02 08:20:00,-1,8774.67,8779.09,4.420000000000073,5,,552,False,1.0,1.0,1.0,0.6606334841629016,0.6606334841629016,0.6606334841629016
NASDAQ,NUEVAYORK,2020-01-02 14:49:00,-1,8814.9,8829.71,14.80999999999949,5,,941,True,1.0,1.0,1.0,0.8987170830519884,0.8987170830519884,0.8987170830519884
NASDAQ,FRANKFURT,2020-01-03 07:17:00,-1,8794.8,8799.42,4.6200000000008,1,,1823,False,-1.0,-1.0,-1.0,-1.3246753246752685,-1.3246753246752685,-1.3246753246752685
NASDAQ,LONDRES,2020-01-03 08:40:00,-1,8779.6,8785.59,5.989999999999782,1,,1906,False,1.0,1.0,1.0,0.7495826377295401,0.7495826377295401,0.7495826377295401
NASDAQ,NUEVAYORK,2020-01-03 14:46:00,-1,8812.6,8822.17,9.569999999999709,1,,2272,False,1.0,1.0,1.0,0.8432601880877695,0.8432601880877695,0.8432601880877695
NASDAQ,FRANKFURT,2020-01-06 07:09:00,-1,8754.99,8759.6,4.610000000000582,1,,3150,False,-1.0,-1.0,-1.0,-1.3253796095444275,-1.3253796095444275,-1.3253796095444275
NASDAQ,LONDRES,2020-01-06 08:13:00,-1,8751.69,8761.72,10.029999999998836,3,,3214,False,1.0,1.0,1.0,0.850448654037869,0.850448654037869,0.850448654037869
NASDAQ,NUEVAYORK,2020-01-06 14:49:00,-1,8766.9,8771.99,5.0900000000001455,1,,3610,False,-1.0,-1.0,-1.0,-1.2946954813359444,-1.2946954813359444,-1.2946954813359444
NASDAQ,FRANKFURT,2020-01-07 07:07:00,1,8860.66,8850.33,10.329999999999927,5,,4483,False,-1.0,-1.0,-1.0,-1.1452081316553737,-1.1452081316553737,-1.1452081316553737
NASDAQ,LONDRES,2020-01-07 08:20:00,-1,8856.41,8865.39,8.979999999999563,1,,4556,True,-1.0,-1.0,-1.0,-1.1670378619153756,-1.1670378619153756,-1.1670378619153756
NASDAQ,NUEVAYORK,2020-01-07 16:01:00,1,8864.21,8825.4,38.80999999999949,1,,5017,False,-0.2208193764493641,-0.2208193764493641,-0.2208193764493641,-0.25946920896675707,-0.25946920896675707,-0.25946920896675707
NASDAQ,FRANKFURT,2020-01-08 07:57:00,-1,8807.29,8816.69,9.399999999999636,5,,5868,False,-1.0,-1.0,-1.0,-1.1595744680851126,-1.1595744680851126,-1.1595744680851126
NASDAQ,LONDRES,2020-01-08 08:05:00,-1,8814.37,8825.07,10.699999999998909,1,,5876,False,1.0,1.0,1.0,0.8598130841121352,0.8598130841121352,0.8598130841121352
NASDAQ,NUEVAYORK,2020-01-08 14:46:00,-1,8859.65,8869.7,10.050000000001091,1,,6277,True,-1.0,-1.0,-1.0,-1.1492537313432674,-1.1492537313432674,-1.1492537313432674
NASDAQ,FRANKFURT,2020-01-09 07:23:00,1,8958.19,8937.85,20.340000000000146,1,,7169,False,0.17305801376590915,0.17305801376590915,0.17305801376590915,0.0993117010815439,0.0993117010815439,0.0993117010815439
NASDAQ,LONDRES,2020-01-09 08:08:00,1,8964.08,8961.92,2.1599999999998545,1,,7214,False,-1.0,-1.0,-1.0,-1.6944444444444913,-1.6944444444444913,-1.6944444444444913
NASDAQ,NUEVAYORK,2020-01-09 14:37:00,1,8994.12,8980.32,13.800000000001091,1,,7603,True,-1.0,-1.0,-1.0,-1.1086956521739044,-1.1086956521739044,-1.1086956521739044
NASDAQ,FRANKFURT,2020-01-10 07:09:00,1,9022.21,9019.2,3.0099999999983993,1,,8490,False,-1.0,-1.0,-1.0,-1.4983388704321587,-1.4983388704321587,-1.4983388704321587
NASDAQ,LONDRES,2020-01-10 08:29:00,1,9012.96,9008.97,3.9899999999997817,2,,8570,False,-1.0,-1.0,-1.0,-1.3759398496240807,-1.3759398496240807,-1.3759398496240807
NASDAQ,NUEVAYORK,2020-01-10 15:10:00,-1,9015.48,9022.2,6.720000000001164,3,,8971,True,1.0,1.0,1.0,0.7767857142857529,0.7767857142857529,0.7767857142857529
NASDAQ,FRANKFURT,2020-01-13 07:11:00,-1,8994.4,8996.59,2.1900000000005093,1,,9822,False,1.0,1.0,1.0,0.3150684931508442,0.3150684931508442,0.3150684931508442
NASDAQ,LONDRES,2020-01-13 08:13:00,-1,8996.67,9002.39,5.719999999999345,2,,9884,False,-1.0,-1.0,-1.0,-1.2622377622377923,-1.2622377622377923,-1.2622377622377923
NASDAQ,NUEVAYORK,2020-01-13 14:39:00,-1,9003.11,9012.42,9.30999999999949,1,,10270,True,1.0,1.0,1.0,0.8388829215896797,0.8388829215896797,0.8388829215896797
NASDAQ,FRANKFURT,2020-01-14 07:07:00,-1,9072.21,9073.9,1.6900000000005093,1,,11153,False,1.0,1.0,1.0,0.11242603550322605,0.11242603550322605,0.11242603550322605
NASDAQ,LONDRES,2020-01-14 08:13:00,-1,9047.92,9055.92,8.0,1,,11219,False,1.0,1.0,1.0,0.8125,0.8125,0.8125
NASDAQ,NUEVAYORK,2020-01-14 14:51:00,-1,9033.91,9070.32,36.409999999999854,1,,11617,False,-1.0,-1.0,-1.0,-1.0411974732216425,-1.0411974732216425,-1.0411974732216425
NASDAQ,FRANKFURT,2020-01-15 07:13:00,-1,9031.41,9033.1,1.6900000000005093,1,,12494,False,1.0,1.0,1.0,0.11242603550322605,0.11242603550322605,0.11242603550322605
NASDAQ,LONDRES,2020-01-15 08:10:00,-1,9037.37,9042.1,4.729999999999563,5,,12551,False,1.0,1.0,1.0,0.6828752642705838,0.6828752642705838,0.6828752642705838
NASDAQ,NUEVAYORK,2020-01-15 14:45:00,-1,9045.94,9062.28,16.340000000000146,3,,12946,False,-1.0,-1.0,-1.0,-1.0917992656058744,-1.0917992656058744,-1.0917992656058744
NASDAQ,FRANKFURT,2020-01-16 07:07:00,-1,9063.55,9066.8,3.25,5,,13823,True,-1.0,-1.0,-1.0,-1.4615384615384617,-1.4615384615384617,-1.4615384615384617
NASDAQ,LONDRES,2020-01-16 08:09:00,-1,9070.39,9075.42,5.030000000000655,1,,13885,False,-1.0,-1.0,-1.0,-1.2982107355864423,-1.2982107355864423,-1.2982107355864423
NASDAQ,NUEVAYORK,2020-01-16 14:47:00,-1,9089.91,9102.1,12.19000000000051,3,,14283,False,-1.0,-1.0,-1.0,-1.1230516817063114,-1.1230516817063114,-1.1230516817063114
NASDAQ,FRANKFURT,2020-01-17 07:10:00,-1,9127.06,9128.62,1.5600000000013097,5,,15159,True,-1.0,-1.0,-1.0,-1.9615384615376543,-1.9615384615376543,-1.9615384615376543
NASDAQ,LONDRES,2020-01-17 08:11:00,-1,9134.11,9136.09,1.9799999999995634,1,,15220,False,-1.0,-1.0,-1.0,-1.7575757575759248,-1.7575757575759248,-1.7575757575759248
NASDAQ,NUEVAYORK,2020-01-17 15:06:00,-1,9143.38,9149.4,6.020000000000437,1,,15635,False,1.0,1.0,1.0,0.7508305647840712,0.7508305647840712,0.7508305647840712
NASDAQ,FRANKFURT,2020-01-20 07:14:00,1,9161.73,9159.95,1.7799999999988358,1,,16490,False,-1.0,-1.0,-1.0,-1.8426966292140343,-1.8426966292140343,-1.8426966292140343
NASDAQ,LONDRES,2020-01-20 08:51:00,-1,9150.82,9151.9,1.0799999999999272,1,,16587,False,-1.0,-1.0,-1.0,-2.3888888888889825,-2.3888888888889825,-2.3888888888889825
NASDAQ,NUEVAYORK,2020-01-20 14:46:00,-1,9157.3,9159.2,1.9000000000014552,1,,16942,False,-1.0,-1.0,-1.0,-1.7894736842099217,-1.7894736842099217,-1.7894736842099217
NASDAQ,FRANKFURT,2020-01-21 07:40:00,-1,9120.28,9129.6,9.319999999999709,2,,17653,False,1.0,1.0,1.0,0.8390557939914113,0.8390557939914113,0.8390557939914113
NASDAQ,LONDRES,2020-01-21 08:07:00,-1,9112.48,9124.8,12.319999999999709,3,,17680,False,-1.0,-1.0,-1.0,-1.1217532467532496,-1.1217532467532496,-1.1217532467532496
NASDAQ,NUEVAYORK,2020-01-21 15:29:00,1,9160.21,9148.74,11.469999999999345,2,,18122,False,1.0,1.0,1.0,0.8692240627724424,0.8692240627724424,0.8692240627724424
NASDAQ,FRANKFURT,2020-01-22 07:10:00,1,9219.3,9218.29,1.0099999999983993,1,,18958,True,1.0,1.0,1.0,-0.4851485148538388,-0.4851485148538388,-0.4851485148538388
NASDAQ,LONDRES,2020-01-22 08:16:00,1,9215.92,9212.43,3.4899999999997817,3,,19024,False,1.0,1.0,1.0,0.5702005730658757,0.5702005730658757,0.5702005730658757
NASDAQ,NUEVAYORK,2020-01-22 14:35:00,1,9215.71,9199.28,16.429999999998472,5,,19403,False,1.0,1.0,1.0,0.9087035909920792,0.9087035909920792,0.9087035909920792
NASDAQ,FRANKFURT,2020-01-23 07:14:00,-1,9176.32,9182.29,5.970000000001164,2,,20297,False,-1.0,-1.0,-1.0,-1.2512562814069863,-1.2512562814069863,-1.2512562814069863
NASDAQ,LONDRES,2020-01-23 08:06:00,-1,9182.28,9190.6,8.319999999999709,3,,20349,False,-1.0,-1.0,-1.0,-1.180288461538468,-1.180288461538468,-1.180288461538468
NASDAQ,NUEVAYORK,2020-01-23 14:42:00,-1,9151.05,9188.57,37.52000000000044,2,,20745,False,-1.0,-1.0,-1.0,-1.039978678038379,-1.039978678038379,-1.039978678038379
NASDAQ,FRANKFURT,2020-01-24 07:13:00,1,9252.2,9249.67,2.530000000000655,1,,21626,False,-1.0,-1.0,-1.0,-1.5928853754939176,-1.5928853754939176,-1.5928853754939176
NASDAQ,LONDRES,2020-01-24 08:14:00,1,9261.19,9247.0,14.19000000000051,1,,21687,True,1.0,1.0,1.0,0.8942917547568748,0.8942917547568748,0.8942917547568748
NASDAQ,NUEVAYORK,2020-01-24 14:50:00,1,9257.69,9248.16,9.530000000000655,2,,22083,False,-1.0,-1.0,-1.0,-1.1573976915005137,-1.1573976915005137,-1.1573976915005137
NASDAQ,FRANKFURT,2020-01-27 07:12:00,-1,9024.12,9031.22,7.099999999998545,3,,22960,False,1.0,1.0,1.0,0.7887323943661539,0.7887323943661539,0.7887323943661539
NASDAQ,LONDRES,2020-01-27 08:06:00,-1,9021.14,9025.33,4.190000000000509,1,,23014,False,1.0,1.0,1.0,0.6420047732697333,0.6420047732697333,0.6420047732697333
NASDAQ,NUEVAYORK,2020-01-27 15:12:00,-1,8954.71,8980.2,25.4900000000016,2,,23440,False,-1.0,-1.0,-1.0,-1.058846606512354,-1.058846606512354,-1.058846606512354
NASDAQ,FRANKFURT,2020-01-28 07:05:00,-1,9022.7,9028.42,5.719999999999345,2,,24288,False,-1.0,-1.0,-1.0,-1.2622377622377923,-1.2622377622377923,-1.2622377622377923
NASDAQ,LONDRES,2020-01-28 08:17:00,-1,9018.94,9024.59,5.649999999999636,2,,24360,False,1.0,1.0,1.0,0.7345132743362661,0.7345132743362661,0.7345132743362661
NASDAQ,NUEVAYORK,2020-01-28 15:03:00,-1,9010.59,9029.62,19.030000000000655,1,,24766,True,-1.0,-1.0,-1.0,-1.0788229111928507,-1.0788229111928507,-1.0788229111928507
NASDAQ,FRANKFURT,2020-01-29 07:14:00,1,9115.5,9112.01,3.4899999999997817,1,,25632,False,1.0,1.0,1.0,0.5702005730658757,0.5702005730658757,0.5702005730658757
NASDAQ,LONDRES,2020-01-29 08:08:00,1,9112.51,9106.99,5.520000000000437,2,,25686,False,1.0,1.0,1.0,0.7282608695652388,0.7282608695652388,0.7282608695652388
NASDAQ,NUEVAYORK,2020-01-29 14:35:00,1,9143.97,9131.14,12.829999999999927,3,,26073,False,-1.0,-1.0,-1.0,-1.1169134840218244,-1.1169134840218244,-1.1169134840218244
NASDAQ,FRANKFURT,2020-01-30 07:19:00,-1,8999.59,9044.11,44.52000000000044,1,,26972,False,-1.0,-1.0,-1.0,-1.0336927223719674,-1.0336927223719674,-1.0336927223719674
NASDAQ,LONDRES,2020-01-30 08:11:00,-1,9018.68,9025.3,6.619999999998981,1,,27024,False,1.0,1.0,1.0,0.7734138972809319,0.7734138972809319,0.7734138972809319
NASDAQ,FRANKFURT,2020-01-31 07:05:00,1,9213.7,9203.72,9.980000000001382,2,,28293,False,-1.0,-1.0,-1.0,-1.150300601202384,-1.150300601202384,-1.150300601202384
NASDAQ,LONDRES,2020-01-31 08:14:00,1,9184.72,9177.25,7.469999999999345,1,,28362,False,-1.0,-1.0,-1.0,-1.2008032128514232,-1.2008032128514232,-1.2008032128514232
NASDAQ,NUEVAYORK,2020-01-31 14:39:00,1,9140.99,9127.59,13.399999999999636,3,,28747,False,-1.0,-1.0,-1.0,-1.1119402985074658,-1.1119402985074658,-1.1119402985074658
NASDAQ,FRANKFURT,2020-02-03 07:05:00,-1,9052.62,9059.1,6.479999999999563,1,,29628,False,1.0,1.0,1.0,0.768518518518503,0.768518518518503,0.768518518518503
NASDAQ,LONDRES,2020-02-03 08:05:00,-1,9062.31,9070.6,8.290000000000873,2,,29688,False,1.0,1.0,1.0,0.819059107358282,0.819059107358282,0.819059107358282
NASDAQ,FRANKFURT,2020-02-04 07:36:00,1,9171.0,9166.43,4.569999999999709,3,,30993,False,-1.0,-1.0,-1.0,-1.3282275711159945,-1.3282275711159945,-1.3282275711159945
NASDAQ,LONDRES,2020-02-04 08:18:00,1,9202.02,9174.9,27.1200000000008,1,,31035,False,0.5744837758111898,0.5744837758111898,0.5744837758111898,0.5191740412979171,0.5191740412979171,0.5191740412979171
NASDAQ,NUEVAYORK,2020-02-04 14:40:00,1,9235.72,9220.41,15.30999999999949,1,,31417,False,1.0,1.0,1.0,0.9020248203788341,0.9020248203788341,0.9020248203788341
NASDAQ,FRANKFURT,2020-02-05 07:19:00,1,9325.68,9322.99,2.6900000000005093,1,9.933085501856612,32311,False,-1.0,-1.0,-1.0,-1.5576208178437607,-1.5576208178437607,-1.5576208178437607
NASDAQ,LONDRES,2020-02-05 08:05:00,1,9333.42,9322.2,11.219999999999345,3,1.691622103386869,32357,False,1.0,1.691622103386869,1.0,0.8663101604277996,1.5579322638146686,0.8663101604277996
NASDAQ,NUEVAYORK,2020-02-05 14:46:00,1,9388.53,9365.21,23.320000000001528,1,,32758,False,-1.0,-1.0,-1.0,-1.064322469982843,-1.064322469982843,-1.064322469982843
NASDAQ,FRANKFURT,2020-02-06 07:14:00,1,9433.37,9422.75,10.6200000000008,5,,33641,False,-1.0,-1.0,-1.0,-1.1412429378530966,-1.1412429378530966,-1.1412429378530966
NASDAQ,LONDRES,2020-02-06 08:10:00,-1,9433.85,9441.82,7.969999999999345,1,,33697,False,1.0,1.0,1.0,0.8117942283563208,0.8117942283563208,0.8117942283563208
NASDAQ,NUEVAYORK,2020-02-06 15:16:00,-1,9393.59,9409.36,15.770000000000437,1,,34123,True,-1.0,-1.0,-1.0,-1.0951173113506631,-1.0951173113506631,-1.0951173113506631
NASDAQ,FRANKFURT,2020-02-07 07:18:00,-1,9448.13,9453.7,5.570000000001528,2,,34980,True,1.0,1.0,1.0,0.7307001795332875,0.7307001795332875,0.7307001795332875
NASDAQ,LONDRES,2020-02-07 08:18:00,-1,9432.31,9438.72,6.4099999999998545,2,,35040,False,1.0,1.0,1.0,0.7659906396255797,0.7659906396255797,0.7659906396255797
NASDAQ,NUEVAYORK,2020-02-07 16:02:00,-1,9412.3,9430.21,17.909999999999854,1,,35504,True,-1.0,-1.0,-1.0,-1.0837520938023457,-1.0837520938023457,-1.0837520938023457
NASDAQ,LONDRES,2020-02-10 08:28:00,1,9394.87,9388.59,6.280000000000655,2,,36385,False,-1.0,-1.0,-1.0,-1.2388535031846886,-1.2388535031846886,-1.2388535031846886
NASDAQ,NUEVAYORK,2020-02-10 14:52:00,1,9420.79,9368.9,51.89000000000124,2,,36769,False,1.0,1.0,1.0,0.9710926960878788,0.9710926960878788,0.9710926960878788
NASDAQ,FRANKFURT,2020-02-11 07:30:00,1,9554.01,9549.48,4.530000000000655,1,,37662,False,-1.0,-1.0,-1.0,-1.3311258278145217,-1.3311258278145217,-1.3311258278145217
NASDAQ,LONDRES,2020-02-11 08:07:00,1,9552.44,9544.35,8.090000000000146,1,,37699,False,-1.0,-1.0,-1.0,-1.1854140914709483,-1.1854140914709483,-1.1854140914709483
NASDAQ,NUEVAYORK,2020-02-11 14:41:00,1,9542.04,9529.45,12.590000000000146,1,,38093,False,1.0,1.0,1.0,0.8808578236695804,0.8808578236695804,0.8808578236695804
NASDAQ,FRANKFURT,2020-02-12 07:15:00,1,9551.29,9547.92,3.3700000000008004,3,14.540059347177555,38982,False,1.0,-1.0,1.0,0.5548961424333401,-1.44510385756666,0.5548961424333401
NASDAQ,LONDRES,2020-02-12 08:21:00,1,9550.95,9544.95,6.0,3,8.223333333333358,39048,False,1.0,4.0,1.0,0.75,3.75,0.75
NASDAQ,FRANKFURT,2020-02-13 07:11:00,-1,9562.0,9566.7,4.700000000000728,1,,40313,False,1.0,1.0,1.0,0.6808510638298366,0.6808510638298366,0.6808510638298366
NASDAQ,LONDRES,2020-02-13 08:11:00,-1,9553.94,9558.52,4.579999999999927,1,,40373,False,-1.0,-1.0,-1.0,-1.327510917030573,-1.327510917030573,-1.327510917030573
NASDAQ,NUEVAYORK,2020-02-13 14:39:00,-1,9557.1,9568.7,11.600000000000364,1,,40761,False,-1.0,-1.0,-1.0,-1.129310344827582,-1.129310344827582,-1.129310344827582
NASDAQ,FRANKFURT,2020-02-14 07:05:00,1,9634.1,9625.57,8.530000000000655,5,,41642,False,-1.0,-1.0,-1.0,-1.1758499413833394,-1.1758499413833394,-1.1758499413833394
NASDAQ,LONDRES,2020-02-14 08:27:00,1,9626.98,9624.05,2.930000000000291,1,,41724,True,-1.0,-1.0,-1.0,-1.5119453924914166,-1.5119453924914166,-1.5119453924914166
NASDAQ,NUEVAYORK,2020-02-14 14:53:00,1,9607.29,9596.28,11.010000000000218,1,,42110,False,-1.0,-1.0,-1.0,-1.1362397820163461,-1.1362397820163461,-1.1362397820163461
NASDAQ,FRANKFURT,2020-02-17 07:08:00,1,9665.22,9661.8,3.4200000000000728,3,,42979,True,-1.0,-1.0,-1.0,-1.4385964912280609,-1.4385964912280609,-1.4385964912280609
NASDAQ,LONDRES,2020-02-17 08:13:00,1,9668.05,9661.04,7.009999999998399,5,,43044,False,-1.0,-1.0,-1.0,-1.2139800285307194,-1.2139800285307194,-1.2139800285307194
NASDAQ,NUEVAYORK,2020-02-17 14:37:00,1,9655.22,9647.79,7.429999999998472,5,,43427,False,-1.0,-1.0,-1.0,-1.2018842530283054,-1.2018842530283054,-1.2018842530283054
NASDAQ,FRANKFURT,2020-02-18 07:23:00,-1,9543.01,9557.99,14.979999999999563,1,,44133,False,1.0,1.0,1.0,0.8998664886515324,0.8998664886515324,0.8998664886515324
NASDAQ,LONDRES,2020-02-18 08:17:00,-1,9547.94,9554.0,6.059999999999491,2,,44187,False,1.0,1.0,1.0,0.7524752475247316,0.7524752475247316,0.7524752475247316
NASDAQ,NUEVAYORK,2020-02-18 14:37:00,-1,9588.09,9604.1,16.01000000000022,2,,44567,False,-1.0,-1.0,-1.0,-1.0936914428482185,-1.0936914428482185,-1.0936914428482185
NASDAQ,FRANKFURT,2020-02-19 07:09:00,1,9652.7,9650.08,2.6200000000008004,1,,45454,True,1.0,1.0,1.0,0.42748091603070926,0.42748091603070926,0.42748091603070926
NASDAQ,LONDRES,2020-02-19 08:31:00,1,9645.55,9641.05,4.5,1,,45536,False,1.0,1.0,1.0,0.6666666666666667,0.6666666666666667,0.6666666666666667
NASDAQ,NUEVAYORK,2020-02-19 14:52:00,1,9701.72,9671.31,30.409999999999854,1,,45917,False,1.0,1.0,1.0,0.9506741203551461,0.9506741203551461,0.9506741203551461
NASDAQ,LONDRES,2020-02-20 08:05:00,-1,9718.66,9729.19,10.530000000000655,2,,46845,False,1.0,1.0,1.0,0.8575498575498663,0.8575498575498663,0.8575498575498663
NASDAQ,NUEVAYORK,2020-02-20 14:35:00,-1,9698.71,9708.79,10.080000000001746,1,,47235,False,1.0,1.0,1.0,0.851190476190502,0.851190476190502,0.851190476190502
NASDAQ,FRANKFURT,2020-02-21 07:12:00,-1,9537.0,9552.81,15.80999999999949,1,,48127,False,-1.0,-1.0,-1.0,-1.094876660341559,-1.094876660341559,-1.094876660341559
NASDAQ,LONDRES,2020-02-21 08:24:00,-1,9547.29,9553.6,6.309999999999491,1,,48199,True,-1.0,-1.0,-1.0,-1.237717908082428,-1.237717908082428,-1.237717908082428
NASDAQ,NUEVAYORK,2020-02-21 15:01:00,-1,9502.9,9596.1,93.20000000000073,1,,48596,False,1.0,1.0,1.0,0.9839055793991418,0.9839055793991418,0.9839055793991418
NASDAQ,NUEVAYORK,2020-02-24 14:40:00,-1,9139.11,9166.6,27.48999999999978,1,,49910,False,-1.0,-1.0,-1.0,-1.0545652964714447,-1.0545652964714447,-1.0545652964714447
NASDAQ,FRANKFURT,2020-02-25 07:30:00,1,9190.35,9178.15,12.200000000000728,3,,50815,False,-1.0,-1.0,-1.0,-1.1229508196721238,-1.1229508196721238,-1.1229508196721238
NASDAQ,LONDRES,2020-02-25 08:05:00,1,9204.28,9196.16,8.1200000000008,1,,50850,False,-1.0,-1.0,-1.0,-1.1847290640393906,-1.1847290640393906,-1.1847290640393906
NASDAQ,NUEVAYORK,2020-02-25 14:38:00,1,9159.16,9126.44,32.719999999999345,2,,51243,False,-1.0,-1.0,-1.0,-1.045843520782397,-1.045843520782397,-1.045843520782397
NASDAQ,FRANKFURT,2020-02-26 07:15:00,-1,8866.02,8883.83,17.80999999999949,3,,52135,False,-1.0,-1.0,-1.0,-1.0842223469960721,-1.0842223469960721,-1.0842223469960721
NASDAQ,LONDRES,2020-02-26 08:11:00,-1,8899.8,8920.5,20.700000000000728,5,,52191,False,1.0,1.0,1.0,0.9275362318840605,0.9275362318840605,0.9275362318840605
NASDAQ,NUEVAYORK,2020-02-26 14:53:00,1,8957.42,8874.05,83.3700000000008,1,2.7152452920714722,52593,False,-1.0,-1.0,-1.0,-1.0179920834832672,-1.0179920834832672,-1.0179920834832672
NASDAQ,FRANKFURT,2020-02-27 07:11:00,1,8751.38,8736.82,14.55999999999949,3,19.239010989011717,53466,False,1.0,4.0,1.0,0.8969780219780183,3.8969780219780183,0.8969780219780183
NASDAQ,LONDRES,2020-02-27 08:17:00,1,8793.29,8756.24,37.05000000000109,3,6.429419703103701,53532,False,-1.0,-1.0,-1.0,-1.040485829959513,-1.040485829959513,-1.040485829959513
NASDAQ,NUEVAYORK,2020-02-27 14:38:00,1,8702.14,8625.2,76.93999999999869,5,4.280738237587811,53913,False,-1.0,-1.0,-1.0,-1.0194957109435927,-1.0194957109435927,-1.0194957109435927
NASDAQ,FRANKFURT,2020-02-28 07:46:00,1,8293.88,8234.02,59.85999999999876,3,8.246241229535768,54836,False,-1.0,-1.0,-1.0,-1.0250584697627803,-1.0250584697627803,-1.0250584697627803
NASDAQ,LONDRES,2020-02-28 08:11:00,1,8326.92,8260.25,66.67000000000007,1,6.908354582270878,54861,False,-1.0,-1.0,-1.0,-1.0224988750562471,-1.0224988750562471,-1.0224988750562471
NASDAQ,NUEVAYORK,2020-02-28 14:35:00,1,8284.6,8121.52,163.07999999999993,1,3.0837625705175364,55245,True,1.0,0.06702232033358042,1.0,0.9908020603384842,0.0578243806720646,0.9908020603384842
NASDAQ,FRANKFURT,2020-03-02 07:16:00,-1,8502.28,8526.69,24.409999999999854,1,,56141,False,-1.0,-1.0,-1.0,-1.0614502253174931,-1.0614502253174931,-1.0614502253174931
NASDAQ,LONDRES,2020-03-02 08:05:00,1,8608.25,8584.85,23.399999999999636,2,,56190,False,1.0,1.0,1.0,0.9358974358974349,0.9358974358974349,0.9358974358974349
NASDAQ,NUEVAYORK,2020-03-02 15:11:00,1,8486.98,8446.03,40.94999999999891,3,,56616,False,-1.0,-1.0,-1.0,-1.0366300366300376,-1.0366300366300376,-1.0366300366300376
NASDAQ,FRANKFURT,2020-03-03 07:13:00,1,8819.82,8797.22,22.600000000000364,1,,57473,False,-1.0,-1.0,-1.0,-1.066371681415928,-1.066371681415928,-1.066371681415928
NASDAQ,LONDRES,2020-03-03 08:10:00,1,8807.91,8778.82,29.090000000000146,2,,57530,False,1.0,1.0,1.0,0.9484358886215197,0.9484358886215197,0.9484358886215197
NASDAQ,NUEVAYORK,2020-03-03 14:42:00,1,8835.71,8802.2,33.5099999999984,1,,57922,True,-1.0,-1.0,-1.0,-1.044762757385857,-1.044762757385857,-1.044762757385857
NASDAQ,FRANKFURT,2020-03-04 07:05:00,-1,8713.92,8722.51,8.590000000000146,1,,58800,True,-1.0,-1.0,-1.0,-1.1746216530849796,-1.1746216530849796,-1.1746216530849796
NASDAQ,LONDRES,2020-03-04 08:09:00,-1,8695.26,8719.23,23.969999999999345,5,,58864,False,-1.0,-1.0,-1.0,-1.0625782227784748,-1.0625782227784748,-1.0625782227784748
NASDAQ,NUEVAYORK,2020-03-04 14:35:00,-1,8721.96,8781.96,60.0,3,,59250,False,-1.0,-1.0,-1.0,-1.025,-1.025,-1.025
NASDAQ,FRANKFURT,2020-03-05 07:19:00,-1,8818.3,8837.26,18.960000000000946,1,,60149,False,1.0,1.0,1.0,0.920886075949371,0.920886075949371,0.920886075949371
NASDAQ,LONDRES,2020-03-05 08:46:00,-1,8790.78,8819.2,28.420000000000073,1,,60236,False,1.0,1.0,1.0,0.9472202674173119,0.9472202674173119,0.9472202674173119
NASDAQ,NUEVAYORK,2020-03-05 14:40:00,-1,8758.67,8780.53,21.860000000000582,1,,60590,False,1.0,1.0,1.0,0.9313815187557201,0.9313815187557201,0.9313815187557201
NASDAQ,FRANKFURT,2020-03-06 07:12:00,-1,8573.19,8590.39,17.19999999999891,2,,61477,False,1.0,1.0,1.0,0.9127906976744131,0.9127906976744131,0.9127906976744131
NASDAQ,LONDRES,2020-03-06 08:11:00,-1,8575.29,8590.16,14.869999999998981,1,,61536,True,-1.0,-1.0,-1.0,-1.100874243443181,-1.100874243443181,-1.100874243443181
NASDAQ,NUEVAYORK,2020-03-06 14:48:00,-1,8406.29,8462.07,55.779999999998836,1,,61933,False,-1.0,-1.0,-1.0,-1.0268913589100042,-1.0268913589100042,-1.0268913589100042
NASDAQ,NUEVAYORK,2020-03-09 13:36:00,-1,8092.51,8134.7,42.1899999999996,1,,62664,False,1.0,1.0,1.0,0.9644465513154773,0.9644465513154773,0.9644465513154773
NASDAQ,FRANKFURT,2020-03-10 07:12:00,-1,8181.22,8222.72,41.49999999999909,3,,63615,False,-1.0,-1.0,-1.0,-1.036144578313254,-1.036144578313254,-1.036144578313254
NASDAQ,LONDRES,2020-03-10 08:10:00,-1,8266.15,8291.5,25.350000000000364,5,,63673,False,-1.0,-1.0,-1.0,-1.0591715976331353,-1.0591715976331353,-1.0591715976331353
NASDAQ,NUEVAYORK,2020-03-10 13:37:00,-1,8181.2,8203.41,22.210000000000036,1,,64000,False,1.0,1.0,1.0,0.9324628545700137,0.9324628545700137,0.9324628545700137
NASDAQ,FRANKFURT,2020-03-11 07:17:00,-1,8181.25,8200.27,19.020000000000437,1,,64955,False,1.0,1.0,1.0,0.921135646687699,0.921135646687699,0.921135646687699
NASDAQ,LONDRES,2020-03-11 08:33:00,-1,8203.59,8227.28,23.69000000000051,1,,65031,False,1.0,1.0,1.0,0.9366821443647122,0.9366821443647122,0.9366821443647122
NASDAQ,NUEVAYORK,2020-03-11 13:42:00,-1,8123.2,8163.39,40.19000000000051,5,,65340,False,1.0,1.0,1.0,0.962677282906196,0.962677282906196,0.962677282906196
